time_s,original,ceemdan,vmd_ssa,vmd_mpe_0_60
-0.491943359375,0.087,0.076125599916337,0.078851146684113,0.0725467475948397
-0.49169921875,0.087,0.0719940321437488,0.0761738472108747,0.0692532286104904
-0.491455078125,0.063,0.0688634692993152,0.0727548908385614,0.0659471059010459
-0.4912109375,0.055,0.0670957112895107,0.070111317080354,0.0636159196725128
-0.490966796875,0.063,0.0668275304304381,0.0687891157842983,0.0626958173394327
-0.49072265625,0.071,0.0679515125509156,0.0684749396867268,0.0629082269374336
-0.490478515625,0.071,0.070072449742193,0.0684405969514639,0.0638566447550495
-0.490234375,0.071,0.0726703744606563,0.0685838927475054,0.0653958222435202
-0.489990234375,0.079,0.0752527191621287,0.0693097306854131,0.0673496020811728
-0.48974609375,0.071,0.0774564157550421,0.0704996756592996,0.0693902397545249
-0.489501953125,0.079,0.0791502502765513,0.0725645369137431,0.0715658937576581
-0.4892578125,0.087,0.0803796772324891,0.0749826355921995,0.0735117787457755
-0.489013671875,0.087,0.0812088026612204,0.0769963822134738,0.0748277460827783
-0.48876953125,0.087,0.0817193122793379,0.0782098151404245,0.0754436117099418
-0.488525390625,0.071,0.081897815530662,0.0785944614008972,0.0754882726711276
-0.48828125,0.063,0.0816816471504628,0.0794440949043887,0.0756187698753286
-0.488037109375,0.087,0.0811088551290477,0.0811653343746428,0.0760876031698359
-0.48779296875,0.087,0.0803268020837653,0.0819674646092241,0.0761520957664752
-0.487548828125,0.087,0.0794262046640772,0.0816681112629705,0.0756637264536947
-0.4873046875,0.079,0.0785199910787417,0.0805248028400886,0.0747127356831507
-0.487060546875,0.071,0.0776727285340975,0.0793585053394251,0.0736798229936917
-0.48681640625,0.087,0.0769451875184288,0.078640217319863,0.0728186524858975
-0.486572265625,0.079,0.0763892683215145,0.0772517869977184,0.071743095023107
-0.486328125,0.079,0.0760933238889098,0.0753973596464922,0.0706271094461197
-0.486083984375,0.063,0.0760877222629056,0.0732747563018635,0.0696836981070702
-0.48583984375,0.071,0.0762858969600153,0.0720477604938455,0.0693829862549231
-0.485595703125,0.071,0.0766293927164234,0.0715262428476284,0.069553150780515
-0.4853515625,0.087,0.0769912694561728,0.0714602540501175,0.069946296746122
-0.485107421875,0.079,0.0771514204302163,0.0709269295699353,0.0700167707903963
-0.48486328125,0.079,0.0769147246385461,0.0706594506540349,0.0698674969677492
-0.484619140625,0.079,0.0761934709599519,0.0707637316988906,0.0695296687887397
-0.484375,0.071,0.0751101517781341,0.0710784268658043,0.0690647325073682
-0.484130859375,0.087,0.0739577427379939,0.07187323549085,0.0686459857784439
-0.48388671875,0.063,0.0730933939001011,0.0720097480754218,0.0679913148705794
-0.483642578125,0.063,0.0727450746100595,0.0726124221646218,0.0678346467776458
-0.4833984375,0.071,0.0729889546966668,0.0738751781019131,0.0683171049362317
-0.483154296875,0.071,0.0738271103520336,0.0752578272983366,0.0691346049511597
-0.48291015625,0.079,0.0751013902338833,0.0763944669890072,0.0701547441462769
-0.482666015625,0.087,0.0765901486975764,0.0767162595232151,0.0709999797348632
-0.482421875,0.071,0.0780535825754618,0.0761965280026553,0.0714330747233871
-0.482177734375,0.071,0.0792650282181536,0.0759538594405529,0.0719308865551936
-0.48193359375,0.079,0.0800739755295306,0.0761437357003568,0.0725496636468993
-0.481689453125,0.087,0.0803420567931605,0.0763475041831664,0.0729345731560828
-0.4814453125,0.079,0.0800141939649359,0.0758246291755316,0.0728032632746691
-0.481201171875,0.079,0.0791540018815182,0.0749273366642772,0.0723683926772459
-0.48095703125,0.079,0.077915173776428,0.0740256928997625,0.0716842246922814
-0.480712890625,0.071,0.0764736827754354,0.0731910331024453,0.0708137417219545
-0.48046875,0.087,0.074954549398408,0.0725951407752021,0.0699213146039778
-0.480224609375,0.079,0.0734076318391324,0.0713184411241482,0.0685777122346206
-0.47998046875,0.063,0.0718011208614564,0.069962002389128,0.0670709738963548
-0.479736328125,0.071,0.0702522327885264,0.0695109523931859,0.0659787691508772
-0.4794921875,0.071,0.0689135505376454,0.0694861410924089,0.0651530310213381
-0.479248046875,0.071,0.0679269975488742,0.0696528018444861,0.0645610676935013
-0.47900390625,0.071,0.0674551899340151,0.0696455888572457,0.0642220097989375
-0.478759765625,0.055,0.0676771571941289,0.0696334647048227,0.0642758173197866
-0.478515625,0.063,0.0687696781158314,0.0708289831352641,0.0652280653332701
-0.478271484375,0.079,0.0707024033592643,0.0725125640874424,0.0668126247961263
-0.47802734375,0.079,0.0732407971065849,0.0734374911777274,0.0683984758579942
-0.477783203125,0.071,0.076048071576924,0.0739935769713684,0.069934397187574
-0.4775390625,0.079,0.0787251612171646,0.0749293482888548,0.0716230115897437
-0.477294921875,0.079,0.080884396989549,0.0759353648521262,0.0732648728281305
-0.47705078125,0.095,0.0823519381556165,0.0771711718148481,0.0746844367932115
-0.476806640625,0.079,0.0831264685566947,0.0778978535771243,0.0754755044060448
-0.4765625,0.079,0.0832756241447206,0.0789192816594663,0.0760962780324976
-0.476318359375,0.095,0.0829171644024091,0.0802835219081796,0.0766052077813448
-0.47607421875,0.087,0.082273549959487,0.0808872126582782,0.0765540248491333
-0.475830078125,0.071,0.081675660025864,0.0808741084573609,0.0762997402991825
-0.4755859375,0.079,0.0814876874847828,0.08120245295788,0.0764691651007794
-0.475341796875,0.079,0.0818817235658,0.0816686937840109,0.0769562394259648
-0.47509765625,0.071,0.0829306739679206,0.0822315749138962,0.0777951638997965
-0.474853515625,0.087,0.0845178391650504,0.0833597225036081,0.0791420328313575
-0.474609375,0.087,0.0863029217995299,0.0844505074953908,0.080474168964855
-0.474365234375,0.095,0.0877558687661794,0.0854008635601164,0.081575115626119
-0.47412109375,0.095,0.0884912345738199,0.0856141519756435,0.0821474242739417
-0.473876953125,0.087,0.0884729730646002,0.0853122309640591,0.0821722830698231
-0.4736328125,0.079,0.0879471259915203,0.0850776478832042,0.0819941750209793
-0.473388671875,0.095,0.0872332363875585,0.0850441509303634,0.081845327482772
-0.47314453125,0.087,0.0866891493930819,0.0841530416515814,0.0812788152972262
-0.472900390625,0.071,0.0864480220433853,0.0830587606416168,0.0805682153516155
-0.47265625,0.087,0.086296476356535,0.0827399186333492,0.0801400671513886
-0.472412109375,0.087,0.0858691169977349,0.0825150586576281,0.0795133202484178
-0.47216796875,0.11,0.0847325840719391,0.0819898605219752,0.0782871162621171
-0.471923828125,0.079,0.0825894520640227,0.0796257381211959,0.0758731401846452
-0.4716796875,0.087,0.0795072882889394,0.0772160865569463,0.0730419019761861
-0.471435546875,0.063,0.0758449393997459,0.0747262555431024,0.0699674939246119
-0.47119140625,0.079,0.0720928108420277,0.0728733563982448,0.0672794115133191
-0.470947265625,0.063,0.0687124724218589,0.0705018605185116,0.0647776647113519
-0.470703125,0.055,0.0661268896723846,0.0685509239172628,0.0629147705319733
-0.470458984375,0.055,0.0646113942028305,0.0676888610651931,0.0621001500891384
-0.47021484375,0.079,0.0641817875995872,0.0675287051565421,0.0621349677477787
-0.469970703125,0.071,0.0647502492380216,0.0668415036950699,0.0622219812625931
-0.4697265625,0.071,0.0660802340564881,0.0661559504034416,0.0623896079781821
-0.469482421875,0.063,0.0679138179337359,0.0656498737370366,0.0627524729137595
-0.46923828125,0.079,0.0699700201734379,0.0659379867292162,0.0634419357529189
-0.468994140625,0.071,0.071921395209433,0.066256918686628,0.0640321546054293
-0.46875,0.063,0.073544258575993,0.0668197322622056,0.0647304307394141
-0.468505859375,0.079,0.0746739555866856,0.0680071158414978,0.0657475417781121
-0.46826171875,0.071,0.0751854796529225,0.069065098031731,0.0666132371372025
-0.468017578125,0.071,0.0749980023503418,0.0704687452070618,0.0674445858677214
-0.4677734375,0.079,0.0741731871345852,0.0720240373205972,0.0682100957111171
-0.467529296875,0.087,0.0729340355349235,0.0729678229717662,0.0685397919514837
-0.46728515625,0.071,0.0716240418276227,0.0728587019385327,0.0682346406355828
-0.467041015625,0.063,0.0706558165081556,0.0727106549892688,0.0678748462786039
-0.466796875,0.055,0.0703686599031536,0.0731693849117553,0.0679766668261377
-0.466552734375,0.079,0.0709593044349593,0.074581544192253,0.0687430140102048
-0.46630859375,0.079,0.0723851560647736,0.0753633704824645,0.0694540525974569
-0.466064453125,0.071,0.0743594709024811,0.0752711185406992,0.0700227156462047
-0.4658203125,0.071,0.0764852367335004,0.0750808498326014,0.0707712683963522
-0.465576171875,0.087,0.078425333736758,0.0753417848395487,0.071676548733686
-0.46533203125,0.079,0.079904270782914,0.0752542717287422,0.0722582827800124
-0.465087890625,0.079,0.0807540556979954,0.0752574536075381,0.0727234264737351
-0.46484375,0.102,0.0809287662773614,0.0753566808562039,0.072951439488288
-0.464599609375,0.063,0.0804314061622858,0.0745221206726921,0.0724822650119474
-0.46435546875,0.087,0.0793751832804531,0.0747790157954216,0.0723081673625809
-0.464111328125,0.071,0.078055533299598,0.074810801714165,0.0720567216102345
-0.4638671875,0.079,0.0768460160055897,0.0752654200089797,0.0720087749647834
-0.463623046875,0.071,0.0760529488384558,0.0757210056423526,0.0721087434772075
-0.46337890625,0.079,0.0759082122417109,0.0763619204699903,0.0724694125906825
-0.463134765625,0.071,0.0764846219427068,0.0768675940057772,0.0729587426068021
-0.462890625,0.079,0.0775729651237819,0.077778891241858,0.0737044778290954
-0.462646484375,0.079,0.0788098634382076,0.0789157533206222,0.0745080290502599
-0.46240234375,0.079,0.0797860314454792,0.0800767730880844,0.0752874175324122
-0.462158203125,0.095,0.0802556998341006,0.0811454189692317,0.0759723315013468
-0.4619140625,0.095,0.0803400520336086,0.0810246363569805,0.0760052087484535
-0.461669921875,0.055,0.0804025995944196,0.0799204524699957,0.0756301788687888
-0.46142578125,0.087,0.0806391456666311,0.08026027364474,0.0759964832537799
-0.461181640625,0.079,0.0810145126105729,0.0804814966597583,0.076358210077391
-0.4609375,0.087,0.0814254126668497,0.0806710823441456,0.0766238269430601
-0.460693359375,0.095,0.081610543810453,0.0800649863951584,0.0764651674954487
-0.46044921875,0.079,0.0811884357074761,0.0783282174251864,0.075550048664479
-0.460205078125,0.079,0.0799756452646749,0.0768800230705575,0.0743224138032262
-0.4599609375,0.087,0.0779918710128077,0.0754707494077372,0.072767869527367
-0.459716796875,0.071,0.0753766669325061,0.0734927760169303,0.0707117119701523
-0.45947265625,0.079,0.0724667507674879,0.0719290376481738,0.0685817834757791
-0.459228515625,0.063,0.0697405779814986,0.0702265960308271,0.0663763191779522
-0.458984375,0.063,0.0675992242203142,0.0691087172913046,0.0646400271745512
-0.458740234375,0.071,0.0663429543098554,0.0687507665964261,0.0635136064203044
-0.45849609375,0.063,0.0661190872482918,0.0686465906809351,0.0628591620809373
-0.458251953125,0.071,0.0669269689031303,0.068947479467511,0.0629263404964887
-0.4580078125,0.071,0.0687079147224334,0.0693337779377087,0.0635916212709005
-0.457763671875,0.071,0.0712673511601932,0.0701322965018063,0.0648594343035965
-0.45751953125,0.063,0.0743494063930834,0.0714491230597491,0.0668427015128768
-0.457275390625,0.079,0.0776216294382184,0.0738388496605867,0.0696869759257961
-0.45703125,0.087,0.0806761680992325,0.0766870105825593,0.0727909633847208
-0.456787109375,0.087,0.0831310938186797,0.0791713009711871,0.0756467601699331
-0.45654296875,0.087,0.0847218380321148,0.0810759085602863,0.0780871796394972
-0.456298828125,0.095,0.0853259717306503,0.0826388952823348,0.0799139401829645
-0.4560546875,0.079,0.0850377272988468,0.0833709913874546,0.0808666265700192
-0.455810546875,0.087,0.0841862446498796,0.0837363061239106,0.0812968779502469
-0.45556640625,0.087,0.0831144956801155,0.0834170851607643,0.0810047595342051
-0.455322265625,0.071,0.0820749655946777,0.0825369244369803,0.0800338679081183
-0.455078125,0.079,0.0812917609702946,0.0817948528260133,0.0789193163635778
-0.454833984375,0.087,0.0808142083919631,0.080830886567069,0.0775053161530754
-0.45458984375,0.079,0.0804913600374957,0.0794192203704854,0.075611645307256
-0.454345703125,0.079,0.0801032577971977,0.0778161846236176,0.0735903281309444
-0.4541015625,0.087,0.0795023952025791,0.0760371524753345,0.0715825490697722
-0.453857421875,0.071,0.0786520881968268,0.0740762438909635,0.0695654304426891
-0.45361328125,0.071,0.0775242779509506,0.0728845877950153,0.0681481536992282
-0.453369140625,0.079,0.0761686610393665,0.0723120936949513,0.0674430083169941
-0.453125,0.079,0.0746992641623155,0.0720143672855458,0.0671754085314713
-0.452880859375,0.079,0.0732510207269093,0.0717727075927866,0.0672180501750479
-0.45263671875,0.071,0.0720429883079274,0.0714380066771925,0.0675509399445339
-0.452392578125,0.079,0.0712569845031536,0.0715989563746286,0.0682493206367694
-0.4521484375,0.063,0.0710418276259279,0.0720228851875097,0.0691164409123852
-0.451904296875,0.079,0.071492741222518,0.0732916967682741,0.0703810241257564
-0.45166015625,0.063,0.0726134916364385,0.0746550820904731,0.0716581232436979
-0.451416015625,0.087,0.0742981874372058,0.0768055673088354,0.0731157433585431
-0.451171875,0.079,0.0763517664777162,0.0779926827011307,0.0741158550646185
-0.450927734375,0.079,0.078589707070639,0.0785043046931151,0.0747744885642365
-0.45068359375,0.071,0.0807644502150435,0.0788948659327792,0.0753017788627043
-0.450439453125,0.071,0.0826230265109807,0.0798181936134151,0.0760434056133044
-0.4501953125,0.095,0.0839321501163184,0.0812982198230113,0.0769505391080486
-0.449951171875,0.095,0.0844226488806574,0.0819549872411332,0.0772224003602932
-0.44970703125,0.095,0.0839400512144756,0.0815610627215475,0.0766887974284264
-0.449462890625,0.087,0.082520968283767,0.0800862160650682,0.0754184780312087
-0.44921875,0.087,0.0803564599634282,0.0782200660757052,0.0736725895973587
-0.448974609375,0.063,0.0777946258961427,0.0761160504749403,0.0716679324836342
-0.44873046875,0.071,0.0752387408504308,0.074905637085741,0.0701355667766012
-0.448486328125,0.079,0.0730455752987167,0.0738110979583149,0.0688370308936871
-0.4482421875,0.063,0.0714963650420788,0.0721387588506098,0.0674835632534287
-0.447998046875,0.071,0.0706838612487668,0.0705843486045358,0.0664136738662831
-0.44775390625,0.055,0.0705552758927487,0.0690233895036772,0.0655444023730725
-0.447509765625,0.079,0.0708515228632286,0.068430315563335,0.0651224019257128
-0.447265625,0.071,0.0712280762456253,0.0674115879398631,0.0645144110967871
-0.447021484375,0.079,0.0713882394038312,0.0662920240912091,0.0637454831587258
-0.44677734375,0.063,0.071165521275973,0.0650525435436519,0.0627972152622825
-0.446533203125,0.071,0.0705691181240208,0.0646722874058179,0.062134403264166
-0.4462890625,0.071,0.0696853867769412,0.0649020787916255,0.061695615949734
-0.446044921875,0.079,0.0686834763506059,0.0653949511101096,0.0613866176162924
-0.44580078125,0.063,0.0677600902897379,0.0654692716561314,0.0611211524142676
-0.445556640625,0.071,0.06710893631737,0.0660281464615564,0.0613402909938373
-0.4453125,0.055,0.0669351935645476,0.0669207615635241,0.0620261898390771
-0.445068359375,0.063,0.0674156596274134,0.0688222719043091,0.0635823636617255
-0.44482421875,0.079,0.0686133872697612,0.0710621098133225,0.0656985433584783
-0.444580078125,0.071,0.0705107993022542,0.0726541700653337,0.067751885354846
-0.4443359375,0.071,0.0729140183156652,0.0739787095334496,0.0698429168899841
-0.444091796875,0.071,0.075542279004774,0.0752131540094104,0.0719714984556049
-0.44384765625,0.079,0.0780155673252002,0.0768148732859775,0.0740061175245597
-0.443603515625,0.079,0.0799053105213177,0.0783660384577708,0.0756073769499347
-0.443359375,0.095,0.0808985481139236,0.0794042397868556,0.076529515173412
-0.443115234375,0.095,0.0808483790908211,0.0789286297330513,0.0761766178578954
-0.44287109375,0.079,0.0797770878631509,0.0769668786766188,0.0745306391979305
-0.442626953125,0.071,0.0778832144244307,0.0744151957365992,0.0722245388441921
-0.4423828125,0.071,0.0754225724353468,0.0719423362027034,0.0696824767376598
-0.442138671875,0.071,0.0726185141108626,0.0696320852705547,0.0669857058596424
-0.44189453125,0.063,0.0696094322362212,0.0672412740936838,0.0642060297983169
-0.441650390625,0.071,0.0664994995060347,0.0651872136590933,0.0615625847186453
-0.44140625,0.071,0.0633760796031225,0.0630769693000784,0.0588387188008597
-0.441162109375,0.063,0.0603687340174384,0.0606954720073598,0.0560562369873249
-0.44091796875,0.063,0.0576983643736161,0.058502515667428,0.0535372287844337
-0.440673828125,0.055,0.0556626930217518,0.056662452470896,0.0514601117692966
-0.4404296875,0.047,0.0545064084734135,0.0555292627934539,0.0502163778654472
-0.440185546875,0.055,0.0543763437511215,0.0556314979106302,0.0501323200014379
-0.43994140625,0.055,0.0552627003238475,0.0566089065444867,0.0509766397484555
-0.439697265625,0.055,0.0569621343509608,0.0582356601949504,0.0526797474391324
-0.439453125,0.079,0.0592020736085022,0.0602104764784486,0.0549942323750598
-0.439208984375,0.055,0.0617541704122419,0.0615862070881045,0.057223797741407
-0.43896484375,0.063,0.0644475580263657,0.0637904658739813,0.0598886999588788
-0.438720703125,0.071,0.0672389182945884,0.0662805257650549,0.062816862492388
-0.4384765625,0.079,0.0701155183503095,0.0686191069733565,0.065556782814867
-0.438232421875,0.063,0.0730192911844048,0.0705344002795728,0.0679104534434974
-0.43798828125,0.071,0.075843647902795,0.0726985324595481,0.0702944203692528
-0.437744140625,0.079,0.0783793134932316,0.0750634710429892,0.0725333033191985
-0.4375,0.087,0.0803267057316284,0.0772911753802725,0.0742291269988901
-0.437255859375,0.079,0.0815045311042211,0.0786330821470757,0.0751767315891532
-0.43701171875,0.095,0.0818553559438992,0.0793571450827046,0.0755102735615937
-0.436767578125,0.079,0.0814445716240989,0.0790605889015113,0.0749629048497715
-0.4365234375,0.079,0.0804691686624183,0.0784899697456985,0.0740387517771867
-0.436279296875,0.071,0.0792493338863104,0.0775755895457939,0.0730356339874155
-0.43603515625,0.079,0.078059791873713,0.0769647750577853,0.0722081855652443
-0.435791015625,0.071,0.0770560428270362,0.0763078692580811,0.0714557652431444
-0.435546875,0.079,0.076240031241833,0.0755683061157967,0.0709146823675516
-0.435302734375,0.079,0.0755266936965416,0.0744646336930798,0.0703665070089313
-0.43505859375,0.071,0.0748437071924875,0.0733102477949012,0.0697484387462824
-0.434814453125,0.071,0.0741522967740329,0.0726490370845804,0.0693297309970946
-0.4345703125,0.087,0.0734866808344995,0.0722099692209014,0.0689906463503229
-0.434326171875,0.071,0.0729292759813105,0.0712585045313032,0.0683110313365394
-0.43408203125,0.079,0.0725265276853038,0.0705454978732887,0.0676357436078031
-0.433837890625,0.055,0.0722551558178107,0.0697532781460511,0.0670238701747637
-0.43359375,0.079,0.0720573375273938,0.0703582473571172,0.0670433941480562
-0.433349609375,0.079,0.0719009823140903,0.0709599524139471,0.0670711056127691
-0.43310546875,0.079,0.0717523797349977,0.0709093952354872,0.0668898943865352
-0.432861328125,0.071,0.0715985171408702,0.0703946406899576,0.0665850572587842
-0.4326171875,0.071,0.0714914497251109,0.0702313694712381,0.0663983279138719
-0.432373046875,0.063,0.0714358995319858,0.0705512998817952,0.0664559673305342
-0.43212890625,0.079,0.0714658691428098,0.0715470881011461,0.0668781821801916
-0.431884765625,0.079,0.0715915693676357,0.0722023814409224,0.0671524112816551
-0.431640625,0.071,0.0717724938595203,0.0721855123929137,0.0671882427757785
-0.431396484375,0.071,0.0720542887074396,0.0718281009565143,0.0672676775891323
-0.43115234375,0.063,0.0725741209788259,0.0714729912380725,0.0675063320962083
-0.430908203125,0.063,0.0734617184248138,0.0718421919577662,0.0681846234162011
-0.4306640625,0.071,0.0746594867466357,0.072846321617128,0.0692842877077059
-0.430419921875,0.087,0.0759485678147796,0.0740206817569236,0.0703796261678776
-0.43017578125,0.087,0.0770457130987058,0.0743296545031061,0.0708193266770842
-0.429931640625,0.079,0.0777055463333004,0.0736156671386738,0.0705361809124206
-0.4296875,0.079,0.0777572679055572,0.072669631744644,0.0698059261883678
-0.429443359375,0.071,0.0771389635861162,0.071866667625809,0.0687816115370889
-0.42919921875,0.079,0.075945907972653,0.0712356115390731,0.0676982105784775
-0.428955078125,0.071,0.0743759919767981,0.0702090894093514,0.0664387659222226
-0.4287109375,0.071,0.0726843585439128,0.0694302457981278,0.0652170631499425
-0.428466796875,0.055,0.0710573933326371,0.0688729825515722,0.0642294595397203
-0.42822265625,0.079,0.0696013698923216,0.0692415501122613,0.0638480290776884
-0.427978515625,0.079,0.0684056062370752,0.069187840739167,0.0633700544772301
-0.427734375,0.055,0.0676260616403658,0.0684638455509,0.0628208232120975
-0.427490234375,0.071,0.067458381910792,0.068386085590916,0.0629641842387818
-0.42724609375,0.063,0.068112851440328,0.0684914743311127,0.0635390263916332
-0.427001953125,0.063,0.0697094104214358,0.0692609463165678,0.0647482592853813
-0.4267578125,0.071,0.0721040338060138,0.0705385243620349,0.0666355242162322
-0.426513671875,0.079,0.0749161761167745,0.0721570298496296,0.0688502884808028
-0.42626953125,0.079,0.0777099703699426,0.0739512141892299,0.0710476641068226
-0.426025390625,0.095,0.0800495513135269,0.0755306712816672,0.0730212509259563
-0.42578125,0.087,0.0816244015354434,0.0761048964569122,0.0742589973432324
-0.425537109375,0.071,0.0823517428327363,0.0766934278255269,0.0750244672360915
-0.42529296875,0.079,0.0823774014100161,0.0781918518613985,0.07587258662059
-0.425048828125,0.087,0.0819440907673701,0.0797403837374857,0.0765734773443391
-0.4248046875,0.087,0.0813190401113431,0.080689536829659,0.0767919388708103
-0.424560546875,0.079,0.0807818060611312,0.0806629565230687,0.0765265743361682
-0.42431640625,0.063,0.0805190445372525,0.0801148502909263,0.07618062276834
-0.424072265625,0.079,0.0804865771805866,0.0805528711331277,0.0762534882846626
-0.423828125,0.087,0.080485281054027,0.0810406226158031,0.0762434496608702
-0.423583984375,0.087,0.0802882674035191,0.0805000843085225,0.0757576533606083
-0.42333984375,0.095,0.0797262314010799,0.0790335184255533,0.074688385435356
-0.423095703125,0.071,0.0787684107161182,0.0767754837913006,0.0729707674202811
-0.4228515625,0.071,0.0775089358646581,0.0751254952336622,0.0714182148405232
-0.422607421875,0.079,0.0761268472932112,0.0741428840310916,0.0701969796031399
-0.42236328125,0.079,0.0747441712038861,0.0734313396676251,0.0690361703050306
-0.422119140625,0.071,0.0735043249378562,0.072508584857031,0.0679386160472709
-0.421875,0.079,0.0725214025776223,0.0713910904029326,0.0671043399756131
-0.421630859375,0.071,0.0719195661817216,0.0699822051248415,0.0663345413891302
-0.42138671875,0.055,0.0717661402846651,0.069028707653678,0.0659351531561802
-0.421142578125,0.079,0.0720026681491075,0.0691459030633354,0.0662797652638672
-0.4208984375,0.071,0.0724678686490828,0.0692006899498031,0.0666625723611862
-0.420654296875,0.079,0.0729742970223663,0.069845576385027,0.0670533934252754
-0.42041015625,0.071,0.0733620340712447,0.0703992598762343,0.0672696029602852
-0.420166015625,0.079,0.0735343513295171,0.0712307139670785,0.0674560751641755
-0.419921875,0.079,0.0736072782245817,0.0721586433577819,0.0674352234961968
-0.419677734375,0.063,0.0738444391646712,0.0728519997962825,0.0673291593887243
-0.41943359375,0.071,0.0745117926043716,0.0738823451418991,0.0677157857111662
-0.419189453125,0.071,0.0757402287270058,0.0749978809823261,0.0685189116988604
-0.4189453125,0.071,0.0775349826717841,0.0761109214259879,0.0697242369387847
-0.418701171875,0.071,0.0796710624277387,0.0770180875906232,0.0713691512177119
-0.41845703125,0.087,0.0818361703081456,0.0779582429419119,0.07330679304186
-0.418212890625,0.079,0.083626063796551,0.0785441906590223,0.0750029386910807
-0.41796875,0.087,0.0846234136092513,0.0792690999480564,0.0764802084816462
-0.417724609375,0.095,0.0845733380050497,0.0797800163057406,0.077400223920536
-0.41748046875,0.095,0.0835144123813041,0.0796642315011454,0.0773725393773104
-0.417236328125,0.087,0.0816935194500635,0.0786587786976049,0.076396791749209
-0.4169921875,0.071,0.07958932767935,0.0771370353092511,0.0749067098390411
-0.416748046875,0.071,0.0777599358526451,0.0762511371458618,0.0735887827281154
-0.41650390625,0.063,0.0766494861869966,0.0759628768963577,0.0726934875217208
-0.416259765625,0.071,0.0764408340892517,0.0766208544190512,0.0725141571655065
-0.416015625,0.087,0.0770906676825953,0.0776489830538595,0.0727550043831943
-0.415771484375,0.079,0.0783955350669624,0.0779230151499981,0.0729222955568672
-0.41552734375,0.095,0.0799813209490351,0.0778475365363411,0.0731036126152341
-0.415283203125,0.071,0.0814963197100153,0.0770901285727415,0.073054793988057
-0.4150390625,0.071,0.0827222225835334,0.0773786147735677,0.073529193256319
-0.414794921875,0.087,0.0835506063867746,0.0787877890890262,0.0746148348618271
-0.41455078125,0.087,0.0839189919906062,0.080301931507288,0.0757067517215683
-0.414306640625,0.087,0.0838416086934121,0.0816124290622749,0.0766135250599229
-0.4140625,0.087,0.0833556249433966,0.082220983458336,0.0772182810940694
-0.413818359375,0.087,0.0825747321505514,0.0821457587951519,0.0774049208716219
-0.41357421875,0.079,0.0816984286531941,0.081379835255023,0.0771123062152774
-0.413330078125,0.071,0.0808704356358682,0.0800629717636562,0.0765822769108346
-0.4130859375,0.079,0.0801473465368319,0.0787243601174364,0.0759899990038708
-0.412841796875,0.071,0.079458814826322,0.0773266422671038,0.0750989606913761
-0.41259765625,0.079,0.0786428625902711,0.0761188268820443,0.0739902387963896
-0.412353515625,0.087,0.0773895870966966,0.0744835628449514,0.0723575092089702
-0.412109375,0.087,0.0754239071476332,0.0721780555976132,0.0698532518353654
