frequency_hz,Original,CEEMDAN,VMD-SSA,VMD-MPE (threshold 0.60)
17.97724897739826,0.14637761945777744,0.15675724357401988,0.1461341945647744,0.14559001752614856
18.099543188128862,0.14576823112733117,0.15622533701529426,0.14550917920033843,0.14493008927732076
18.221837398859464,0.14495306857920884,0.153750754672319,0.1446785865162643,0.1440648093090922
18.344131609590065,0.14557387301623176,0.15324775937695095,0.14528094952188253,0.1446255557379908
18.466425820320666,0.14550211594400395,0.1549610650318485,0.14519176379861418,0.14449689675594807
18.588720031051267,0.1436188688706821,0.15494632504235833,0.14329486288585,0.14256897119756398
18.711014241781864,0.14250114507055692,0.15214076690656042,0.14216179468827972,0.14140119075826665
18.833308452512465,0.14197865286716274,0.14945001817987486,0.1416224037389258,0.14082379512415738
18.955602663243067,0.14074715121779963,0.1496231621650686,0.14037565886647294,0.13954302746232186
19.077896873973668,0.13780347483094937,0.14879373908990956,0.13742146990541027,0.13656571063726272
19.20019108470427,0.1348748493727325,0.14496353200656628,0.13448276001433762,0.13360511447816037
19.322485295434866,0.1337387627237232,0.14165328955093326,0.13333164774574552,0.1324213077857558
19.444779506165467,0.13206068678063204,0.14041198312615608,0.13164035487722026,0.13070153537661475
19.56707371689607,0.12826182677890918,0.13853017568461817,0.12783561992856166,0.12688477292586514
19.68936792762667,0.12128265313755268,0.13189777689701143,0.12086254648356902,0.11992629530408455
19.81166213835727,0.1186535784253292,0.1273959802102087,0.1182258240929252,0.1172733223362557
19.933956349087868,0.11785913905672028,0.12585672547803736,0.1174176058591707,0.11643502563078076
20.05625055981847,0.1126656126698584,0.1222855042789642,0.11222765139712777,0.11125343588445936
20.17854477054907,0.10549136182486028,0.11629004454494891,0.10506646191070862,0.10412156178652428
20.30083898127967,0.10229548557301314,0.11180892021371909,0.10186914928681451,0.1009211953394951
20.423133192010273,0.09980814484079689,0.10797806321805373,0.09937828290319162,0.09842258440736866
20.54542740274087,0.09519533854232488,0.10478479436843302,0.09477215053930617,0.09383143093192986
20.66772161347147,0.09001697160160947,0.10164236389720077,0.0896043733444995,0.08868746330375758
20.790015824202072,0.08545903748498251,0.09588866970926949,0.08505556836391834,0.08415939221847889
20.912310034932673,0.081495165843685,0.08990443243959392,0.08109923290457759,0.08022043613723087
21.034604245663274,0.07815805996440986,0.08797575176283326,0.07776766552794227,0.07690199810407383
21.156898456393876,0.07358210209960962,0.08584941262704054,0.07320457694229761,0.07236841977939512
21.279192667124473,0.06756834848500741,0.07941486312216954,0.06721260478168213,0.06642565983800579
21.401486877855074,0.06538845391081038,0.07517853485742088,0.06503551846227969,0.0642557757589668
21.523781088585675,0.06459014522961963,0.07509534607213551,0.06423308534152075,0.06344524354595922
21.646075299316276,0.060917406121969754,0.07372819571096267,0.06057285491407956,0.05981353633274979
21.768369510046877,0.0561163825803927,0.06930451861986794,0.05579198982853399,0.055077844841301064
21.890663720777475,0.05360328566955269,0.06494355964578495,0.05328694960589671,0.05259109431331851
22.012957931508076,0.05458825540391251,0.06558341101905192,0.05425975214085586,0.05353750760468565
22.135252142238677,0.05537499871369085,0.0686677192431484,0.05503555119783577,0.05428948620815544
22.25754635296928,0.05406662739950614,0.06811440231054233,0.053729361562020496,0.05298826104700253
22.37984056369988,0.05388211378691403,0.06582139429726891,0.053540415455701366,0.05278968726991244
22.50213477443048,0.05489349784992649,0.0658978259168211,0.05453993009523213,0.05376323769403826
22.624428985161078,0.05631150590238148,0.06919756510348857,0.05594344366738533,0.05513506637547535
22.74672319589168,0.0585430772817279,0.07242061470904265,0.058155080961807194,0.057303213212613995
22.86901740662228,0.059774309480090645,0.07174276714966969,0.05937293376467494,0.05849210832665961
22.99131161735288,0.06048578317767702,0.07104233155824598,0.060074582868801664,0.0591727884732477
23.113605828083482,0.06081075596630858,0.07309652259404115,0.060392517682025526,0.05947604272002644
23.23590003881408,0.06048707855497892,0.07423649411965891,0.0600665280400388,0.05914584385245328
23.35819424954468,0.06142970406640748,0.07352348420039721,0.060998276059169326,0.060054722406351825
23.480488460275282,0.06441241854864464,0.07494334971497177,0.06395582468901222,0.062958265789837
23.602782671005883,0.06322168506093936,0.074923294805249,0.06276973748885029,0.06178330748171403
23.725076881736484,0.058898914944666717,0.07200721817347078,0.05847469187703114,0.057549563635838796
23.847371092467082,0.05749947797859668,0.06976861651859691,0.057082613686492555,0.05617410650421821
23.969665303197683,0.06004853549984991,0.07084050308823016,0.059610755948450486,0.0586570425525556
24.091959513928284,0.059785820096260954,0.07061888790673383,0.05934792494819889,0.05839418403628827
24.214253724658885,0.05676278976651071,0.06903880586072712,0.056345481333567586,0.05543667253095555
24.336547935389486,0.05448000116958238,0.06687143429828482,0.05407834334849044,0.0532036043391796
24.458842146120084,0.05370821481159872,0.0633960582351295,0.0533114617439943,0.052447378070570365
24.581136356850685,0.056239890347878484,0.06551832770720961,0.05582396584391204,0.05491807614229452
24.703430567581286,0.056629936594109365,0.0680053954829139,0.05621099433539998,0.055298494237956144
24.825724778311887,0.05375078761867099,0.06534375198501843,0.05335331858756335,0.052487630226647104
24.948018989042488,0.05270489534297235,0.061304858591723875,0.052315597986833065,0.05146789405176255
25.07031319977309,0.054911679784034405,0.06274817851105333,0.05450681564559354,0.05362556906608943
25.192607410503687,0.056965534262359105,0.06639719843727752,0.05654658826488115,0.05563516421350529
25.314901621234288,0.05670358093856323,0.06629256453800458,0.05628793061418501,0.05538419584073527
25.43719583196489,0.05593253035586173,0.06354474247713461,0.05552420452976945,0.054636895558556456
25.55949004269549,0.05733991188940581,0.06348891593753915,0.05692335746771392,0.05601864885949318
25.68178425342609,0.059399483437571274,0.06655668578437865,0.05897044241097577,0.05803902957625922
25.80407846415669,0.06003874173886877,0.0684123957675331,0.05960795545665833,0.05867305019588586
25.92637267488729,0.06046312788065817,0.06708715136155517,0.06003257162116588,0.05909829713116022
26.04866688561789,0.06334308067277525,0.06741274221775344,0.06289585330348407,0.061925336709246444
26.170961096348492,0.06606690475466276,0.07136929945085162,0.06560485039352718,0.06460191917631523
26.293255307079093,0.06578972254557061,0.07369370442423229,0.06533437162939422,0.0643456319343424
26.415549517809694,0.06443465949363465,0.07110658741555065,0.06399369116482606,0.0630357990919015
26.53784372854029,0.06615683576494424,0.06932919920381896,0.06570954328429238,0.06473752927210859
26.660137939270893,0.07032068293225119,0.07423747582968747,0.0698513698495263,0.06883112521929188
