time_s,original,reconstructed_without_mode_6_to_mode_8,removed_mode_6_to_mode_8
-0.476806640625,0.079,0.07315966964975784,0.004909271859396174
-0.4765625,0.079,0.0740083174765831,0.004144832433268609
-0.476318359375,0.095,0.07492642670598285,0.0029519369146881677
-0.47607421875,0.087,0.07555323159201476,0.0012740622785084813
-0.475830078125,0.071,0.07604626373543835,-0.00048073204136262827
-0.4755859375,0.079,0.07673724803670712,-0.0017611302182716467
-0.475341796875,0.079,0.07748340851221934,-0.0024531813220843375
-0.47509765625,0.071,0.0782702436507695,-0.0024690046510343336
-0.474853515625,0.087,0.07920331691436665,-0.001760109062669966
-0.474609375,0.087,0.07996330372584082,-0.0007024810754975654
-0.474365234375,0.095,0.08045886281057231,0.0004459656115519124
-0.47412109375,0.095,0.08053867033516314,0.0014186268581101672
-0.473876953125,0.087,0.08022240673708428,0.002152294718087387
-0.4736328125,0.079,0.0797580309337865,0.0028219757263588064
-0.473388671875,0.095,0.07931946761391469,0.0035431921631886923
-0.47314453125,0.087,0.07862513881138483,0.004064643125035412
-0.472900390625,0.071,0.07787759175152634,0.004479404523507757
-0.47265625,0.087,0.07738810564167244,0.004916526616227497
-0.472412109375,0.087,0.07686941435822725,0.004991098947844132
-0.47216796875,0.11,0.07609248013580838,0.004347922425343107
-0.471923828125,0.079,0.07465763004565837,0.0026529830090491376
-0.4716796875,0.087,0.07303487225402379,0.0004041336790784282
-0.471435546875,0.063,0.07124845149180728,-0.0020715077668894094
-0.47119140625,0.079,0.06963245099878713,-0.004192956753097067
-0.470947265625,0.063,0.06796772061320305,-0.00580828670868567
-0.470703125,0.055,0.0665011626496384,-0.006503167814346261
-0.470458984375,0.055,0.06548631214563765,-0.005994860799319334
-0.47021484375,0.079,0.06482466125741347,-0.004476868628547599
-0.469970703125,0.071,0.06405000110024954,-0.0025612247797449673
-0.4697265625,0.071,0.06326029202344065,-0.00047593425769727743
-0.469482421875,0.063,0.06259853113311124,0.0016192284493690963
-0.46923828125,0.079,0.06221942825003805,0.003583547051536422
-0.468994140625,0.071,0.061893666944770304,0.005033611858458522
-0.46875,0.063,0.06180671941832935,0.005967598356310889
-0.468505859375,0.079,0.062135538079050694,0.00644552380772367
-0.46826171875,0.071,0.06258865645438123,0.006236302753660912
-0.468017578125,0.071,0.0632593079096545,0.005465119443021674
-0.4677734375,0.079,0.06412278951327606,0.004243850335125627
-0.467529296875,0.087,0.06490901278789399,0.002560800798869954
-0.46728515625,0.071,0.06542973073420666,0.000558531145839712
-0.467041015625,0.063,0.06599077599878835,-0.00118266300126686
-0.466796875,0.055,0.06684996313224272,-0.002156936548668757
-0.466552734375,0.079,0.06809109076794999,-0.002169399082419609
-0.46630859375,0.079,0.06921115590346832,-0.0016461717720652731
-0.466064453125,0.071,0.0701508562157213,-0.0007879130908039148
-0.4658203125,0.071,0.07112980483819344,0.0003705880877705813
-0.465576171875,0.087,0.07214959131953537,0.0015787675657710195
-0.46533203125,0.079,0.07291167438017307,0.002358389472210466
-0.465087890625,0.079,0.0735781926110635,0.0026381306773614202
-0.46484375,0.102,0.07407929436249251,0.0022736983556605793
-0.464599609375,0.063,0.07408900851350848,0.0010821999142684132
-0.46435546875,0.087,0.0742460947188577,-0.0002795191815641168
-0.464111328125,0.071,0.07425384582461943,-0.0017715755744803548
-0.4638671875,0.079,0.07426992394514632,-0.003031390132867359
-0.463623046875,0.071,0.07422633829200853,-0.003878298748864497
-0.46337890625,0.079,0.07418533410574105,-0.004110555872028385
-0.463134765625,0.071,0.0740557313391494,-0.0037188718265511746
-0.462890625,0.079,0.07394145691939792,-0.0026502513797085894
-0.462646484375,0.079,0.07374144196011034,-0.001090866387639084
-0.46240234375,0.079,0.07344895847840084,0.000771525013617698
-0.462158203125,0.095,0.07307461205690077,0.0027243211378529487
-0.4619140625,0.095,0.07229371877652854,0.004326821480449673
-0.461669921875,0.055,0.0712982630579581,0.0056137945860898816
-0.46142578125,0.087,0.07089407446923565,0.00708984270107901
-0.461181640625,0.079,0.07062928374543646,0.008261381793215708
-0.4609375,0.087,0.07052215450159682,0.008917733564274884
-0.460693359375,0.095,0.07042104592308011,0.008764477901744349
-0.46044921875,0.079,0.07014215592862343,0.007586563811864427
-0.460205078125,0.079,0.06998638572372509,0.005663603805259824
-0.4599609375,0.087,0.06991009264042826,0.0031250796744911394
-0.459716796875,0.071,0.06972848581665102,8.398550858998845e-05
-0.45947265625,0.079,0.06963236110509524,-0.002994288805886274
-0.459228515625,0.063,0.06949300675071717,-0.005836090522077776
-0.458984375,0.063,0.06954588636209436,-0.007929724717366828
-0.458740234375,0.071,0.06976507588268017,-0.009049528874247275
-0.45849609375,0.063,0.06996191325329419,-0.009217511489481757
-0.458251953125,0.071,0.0702398341097699,-0.008359696597422658
-0.4580078125,0.071,0.07048183496382157,-0.006669931909011658
-0.457763671875,0.071,0.07069458366260323,-0.0043378450572216405
-0.45751953125,0.063,0.07099431669770188,-0.0015270937781491048
-0.457275390625,0.079,0.07156937267506881,0.001582662110510291
-0.45703125,0.087,0.07214970064345323,0.004428946987813655
-0.456787109375,0.087,0.07255149334707989,0.006553625943899306
-0.45654296875,0.087,0.07281222041325414,0.007794120941710246
-0.456298828125,0.095,0.0729244217142787,0.00810545516996503
-0.4560546875,0.079,0.07279988718730612,0.007536413050373928
-0.455810546875,0.087,0.0727252514728435,0.006518819270384011
-0.45556640625,0.087,0.07257527939822743,0.0052223931514654475
-0.455322265625,0.071,0.07235338962518331,0.0039013806539176044
-0.455078125,0.079,0.07236731490482654,0.0029692315878987164
-0.454833984375,0.087,0.07244473243982877,0.0023575593151146748
-0.45458984375,0.079,0.07238508986738518,0.0018673369800279009
-0.454345703125,0.079,0.07233054529768926,0.0015023786868448251
-0.4541015625,0.087,0.07227265267106828,0.00112924299273652
-0.453857421875,0.071,0.07209151620886187,0.0005458725302690281
-0.45361328125,0.071,0.07210675990768607,-8.530989271089999e-05
-0.453369140625,0.079,0.07233242299536327,-0.0008018162734192693
-0.453125,0.079,0.07256107367746917,-0.0017765112240995004
-0.452880859375,0.079,0.07271136504911323,-0.0030084757866951158
-0.45263671875,0.071,0.07278672346222884,-0.004326815455877643
-0.452392578125,0.079,0.07286782147953341,-0.005435812538257916
-0.4521484375,0.063,0.07285866185303112,-0.006144145375805045
-0.451904296875,0.079,0.07296408396309935,-0.006086923278408972
-0.45166015625,0.063,0.07297740996663234,-0.005289059290870661
-0.451416015625,0.087,0.0730763928014703,-0.0036331761306680867
-0.451171875,0.079,0.07288294025914087,-0.001522639897092723
-0.450927734375,0.079,0.07251213950017418,0.0009233969813251376
-0.45068359375,0.071,0.07211781795464586,0.003576893950796223
-0.450439453125,0.071,0.07194623109171024,0.006307094891315935
-0.4501953125,0.095,0.07199820206809655,0.008722025453195299
-0.449951171875,0.095,0.07177799750189656,0.01006949544329763
-0.44970703125,0.095,0.07119979341607284,0.010054043573597243
-0.449462890625,0.087,0.07030016890780366,0.008722613849310805
-0.44921875,0.087,0.06921547524436138,0.0064253355378146295
-0.448974609375,0.063,0.06803177859690657,0.00364446605648745
-0.44873046875,0.071,0.06719247816122782,0.0011590359841735702
-0.448486328125,0.079,0.06651283516001179,-0.0008077714101866291
-0.4482421875,0.063,0.06579786835476689,-0.0021741104020578843
-0.447998046875,0.071,0.06528684342110676,-0.002670650614634745
-0.44775390625,0.055,0.06493873743221217,-0.002382673635154208
-0.447509765625,0.079,0.06495353222405144,-0.001397081473746421
-0.447265625,0.071,0.0649352141428822,-0.00034659557151111144
-0.447021484375,0.079,0.0649183992730242,0.0004438942474899255
-0.44677734375,0.063,0.06486916757833375,0.0007081871189937366
-0.446533203125,0.071,0.06505662815403883,0.0005210044570999853
-0.4462890625,0.071,0.06537991173848254,-0.00019654589781893965
-0.446044921875,0.079,0.06571269280015737,-0.001428727450452434
-0.44580078125,0.063,0.06592006696792944,-0.0030181954096281
-0.445556640625,0.071,0.06622172944872169,-0.004444739125624416
-0.4453125,0.055,0.06653714399075195,-0.005382568024621309
-0.445068359375,0.063,0.06710971026653029,-0.0053567417232195874
-0.44482421875,0.079,0.06774889134042808,-0.004374791259377588
-0.444580078125,0.071,0.06809278822994308,-0.0027299289934198294
-0.4443359375,0.071,0.06828760559236717,-0.00044371378687727394
-0.444091796875,0.071,0.06842484180361039,0.002328267263509056
-0.44384765625,0.079,0.06852856755745186,0.005272736794079881
-0.443603515625,0.079,0.0684938790487391,0.007919087871890952
-0.443359375,0.095,0.06827647482067868,0.009846264276653081
-0.443115234375,0.095,0.06756297143843482,0.010543626278399226
-0.44287109375,0.079,0.06637202074027475,0.009948733694645337
-0.442626953125,0.071,0.06510063067587629,0.008486115774964014
-0.4423828125,0.071,0.06397111169972765,0.006551876286204075
-0.442138671875,0.071,0.06296612705486067,0.004365752065631556
-0.44189453125,0.063,0.062059537698723716,0.002108238210656486
-0.441650390625,0.071,0.06132669540300807,-1.854219163203351e-05
-0.44140625,0.071,0.060548270764498584,-0.0020787041440639077
-0.441162109375,0.063,0.059659478182705124,-0.004033331833420333
-0.44091796875,0.063,0.05878887012970107,-0.0056832086713019155
-0.440673828125,0.055,0.057967624301034304,-0.006893740826182298
-0.4404296875,0.047,0.05738785255090324,-0.007433752770789184
-0.440185546875,0.055,0.05723441991412936,-0.007145107786705835
-0.43994140625,0.055,0.057363038535252125,-0.006204223062408102
-0.439697265625,0.055,0.05778327386895188,-0.004742747163003502
-0.439453125,0.079,0.05841807537265223,-0.0029925970598737753
-0.439208984375,0.055,0.058892556767165066,-0.0013683000335140236
-0.43896484375,0.063,0.059650575546419754,0.0003802696076518239
-0.438720703125,0.071,0.060662889824102784,0.002178676203502779
-0.4384765625,0.079,0.061712754201498875,0.0037944842504116574
-0.438232421875,0.063,0.06273065785071927,0.005135519043860389
-0.43798828125,0.071,0.0640396075108734,0.0064100993944839904
-0.437744140625,0.079,0.06555044181599591,0.00748226019548215
-0.4375,0.087,0.06701560663776632,0.008053927968962031
-0.437255859375,0.079,0.06828944221185576,0.007936610137659278
-0.43701171875,0.095,0.06942370813226684,0.007158206841810058
-0.436767578125,0.079,0.07016127964781393,0.005625262337161747
-0.4365234375,0.079,0.07074062581305675,0.0037088973743875245
-0.436279296875,0.071,0.0712486597251767,0.0017301062948631909
-0.43603515625,0.079,0.07176295452007711,-2.494279603509783e-05
-0.435791015625,0.071,0.07214748418163679,-0.001481262102825255
-0.435546875,0.079,0.07245945391850601,-0.002494731680365633
-0.435302734375,0.079,0.07254089017338115,-0.0031405906965947497
-0.43505859375,0.071,0.07235645982944416,-0.0034473047930893078
-0.434814453125,0.071,0.07210710129249018,-0.0033038270432317225
-0.4345703125,0.087,0.07174694269858456,-0.0028412260473040275
-0.434326171875,0.071,0.07102857070018465,-0.002360611845108549
-0.43408203125,0.079,0.0702124994425174,-0.0017710082139580862
-0.433837890625,0.055,0.06934977525222448,-0.0011052442295235198
-0.43359375,0.079,0.06884835404505393,-0.00017563782207772596
-0.433349609375,0.079,0.06832155861482916,0.0005803890410310401
-0.43310546875,0.079,0.06765865784797995,0.0009454341674157542
-0.432861328125,0.071,0.06692867015882793,0.0009412301038515876
-0.4326171875,0.071,0.06629004963630399,0.0007452370621653066
-0.432373046875,0.063,0.06581940788307059,0.0005242678612602644
-0.43212890625,0.079,0.06560349809812227,0.00044240346431344323
-0.431884765625,0.079,0.06530994492784638,0.0003425411098100261
-0.431640625,0.071,0.06488689468402753,0.0002931215924657309
-0.431396484375,0.071,0.06452120219926197,0.0005600670136780071
-0.43115234375,0.063,0.06428620254289469,0.00128583822346762
-0.430908203125,0.063,0.06438408431376688,0.0025992225336896975
-0.4306640625,0.071,0.06484446392732648,0.0043488001151194555
-0.430419921875,0.087,0.06545008935378169,0.006060021725179469
-0.43017578125,0.087,0.06582979993322205,0.0071169813910854085
-0.429931640625,0.079,0.0659730511079844,0.0072743224593921196
-0.4296875,0.079,0.06605697209326557,0.00658284489202029
-0.429443359375,0.071,0.06614261856093676,0.005145185688515947
-0.42919921875,0.079,0.06633083864912136,0.0031856430919425644
-0.428955078125,0.071,0.0664719725197031,0.0008188555431118032
-0.4287109375,0.071,0.0666331830769679,-0.001629046176401298
-0.428466796875,0.055,0.06686600000275666,-0.0038203204235902188
-0.42822265625,0.079,0.06736217719030958,-0.00538005743772978
-0.427978515625,0.079,0.06760437759494338,-0.0065349038907532835
-0.427734375,0.055,0.06756883780699108,-0.007174348998779228
-0.427490234375,0.071,0.06773353229436735,-0.006852755769561668
-0.42724609375,0.063,0.06790438163920463,-0.00572318515365827
-0.427001953125,0.063,0.06823716795479047,-0.0038107627593491067
-0.4267578125,0.071,0.06881314246754686,-0.0013071036479135934
-0.426513671875,0.079,0.06948191906055168,0.0013297848519005983
-0.42626953125,0.079,0.07011368944770253,0.0036429216101468024
-0.426025390625,0.095,0.07066948870960228,0.0053092183363843155
-0.42578125,0.087,0.07087533783953043,0.005982559545956355
-0.425537109375,0.071,0.07094052442624171,0.005864670412832294
-0.42529296875,0.079,0.07124318033909749,0.005410739629251577
-0.425048828125,0.087,0.07162707734213504,0.004700343327656142
-0.4248046875,0.087,0.07186057866064931,0.0037493168902869205
-0.424560546875,0.079,0.07191553451758276,0.0027423260063673517
-0.42431640625,0.063,0.07201750936927344,0.002041622730118393
-0.424072265625,0.079,0.07246815102486898,0.0019526099656042197
-0.423828125,0.087,0.07291912681482449,0.0021388802060684654
-0.423583984375,0.087,0.07310982975004167,0.002233798053801764
-0.42333984375,0.095,0.07295806096983219,0.0020240328426352388
-0.423095703125,0.071,0.07237906147997801,0.0013954870460396898
-0.4228515625,0.071,0.07186555052407673,0.0007451747783097525
-0.422607421875,0.079,0.0714815509804539,0.0001652305921462712
-0.42236328125,0.079,0.0710202814533095,-0.00048198110491899995
-0.422119140625,0.071,0.07047117224273193,-0.0011767405726285166
-0.421875,0.079,0.06996356270719341,-0.0017772866298006959
-0.421630859375,0.071,0.06936114360436688,-0.0023269361916115347
-0.42138671875,0.055,0.06887383357451712,-0.002612426504456875
-0.421142578125,0.079,0.06877637003403816,-0.002427497897479999
-0.4208984375,0.071,0.06863270285510314,-0.002159857363565985
-0.420654296875,0.079,0.06846990367342126,-0.0018750757097956
-0.42041015625,0.071,0.06819201321416898,-0.0016756057619225452
-0.420166015625,0.079,0.06790918597961489,-0.0014655320118469694
-0.419921875,0.079,0.06749414947295973,-0.0012726584970886
-0.419677734375,0.063,0.06700449712489968,-0.0009434160304711433
-0.41943359375,0.071,0.06680321943861292,-0.00010574225229444101
-0.419189453125,0.071,0.06682922844812973,0.0012154114918393045
-0.4189453125,0.071,0.06709419304779651,0.0029306216350882476
-0.418701171875,0.071,0.06767234316913846,0.00489459949745131
-0.41845703125,0.087,0.06854309001254312,0.006797999095171066
-0.418212890625,0.079,0.06943654574647969,0.00812287301862738
-0.41796875,0.087,0.07045542684875095,0.00867773199613904
-0.417724609375,0.095,0.07143560899777165,0.008188603928067074
-0.41748046875,0.095,0.072138861842091,0.006493056864258891
-0.417236328125,0.087,0.07252818673106416,0.0038012555872706886
-0.4169921875,0.071,0.07279588917988578,0.0006910046537269121
-0.416748046875,0.071,0.07327046940514344,-0.0020901468905829015
-0.41650390625,0.063,0.07398578246917978,-0.004090358692136671
-0.416259765625,0.071,0.07503581076881201,-0.005004104342497472
-0.416015625,0.087,0.07615557818996863,-0.005010358974201804
-0.415771484375,0.079,0.07697192941959917,-0.004519375027722605
-0.41552734375,0.095,0.07751413341213136,-0.0036987894952043143
-0.415283203125,0.071,0.07758037707489797,-0.0028511069899290146
-0.4150390625,0.071,0.07765566652993047,-0.0017380375143069143
-0.414794921875,0.087,0.0778100286429318,-0.00043808969374426214
-0.41455078125,0.087,0.07769133082628953,0.0006344906039058968
-0.414306640625,0.087,0.077250798899074,0.001343314762500523
-0.4140625,0.087,0.07649252643902468,0.0016904435474339057
-0.413818359375,0.087,0.07541699182316121,0.001759768786904951
-0.41357421875,0.079,0.07404969901463726,0.0017126386380641916
-0.413330078125,0.071,0.07260854414350262,0.001858203532062507
-0.4130859375,0.079,0.07126438041125337,0.002392342997101333
-0.412841796875,0.071,0.06991012350845935,0.0031823663200056087
-0.41259765625,0.079,0.06865158954918454,0.004129437274648353
-0.412353515625,0.087,0.06731776789593558,0.004854107529469511
-0.412109375,0.087,0.0656782928670227,0.004942479628347929
-0.411865234375,0.071,0.06376373074977605,0.0042951400165806685
-0.41162109375,0.071,0.06191268490831089,0.003180474012272714
-0.411376953125,0.071,0.06016664481849106,0.0017441343971493432
-0.4111328125,0.055,0.05855166665680463,0.0001827493194918768
-0.410888671875,0.055,0.05739548576776559,-0.0010657040618840298
-0.41064453125,0.063,0.056685397091812376,-0.0018677963914751532
-0.410400390625,0.055,0.05624174090476116,-0.002289852649944526
-0.41015625,0.063,0.05614636292524377,-0.0022655514584949974
-0.409912109375,0.063,0.05624202531360718,-0.0019462925179240345
-0.40966796875,0.063,0.056486809461189696,-0.001422190997635982
-0.409423828125,0.063,0.05689330754006865,-0.0007400126222565093
-0.4091796875,0.055,0.05750860659557724,7.995086935637906e-05
-0.408935546875,0.063,0.05850735560442344,0.0010826863097978608
-0.40869140625,0.079,0.05969599607750287,0.001995770914123955
-0.408447265625,0.071,0.06073838696138632,0.0024535037173954192
-0.408203125,0.071,0.061769165590206135,0.002517585067052121
-0.407958984375,0.071,0.06283998402036596,0.002271126914593276
-0.40771484375,0.063,0.06399664131467488,0.001835402752426831
-0.407470703125,0.071,0.06538996882398916,0.0014106776676922723
-0.4072265625,0.063,0.06690408228253367,0.0009766377985244126
-0.406982421875,0.071,0.06864255395364992,0.000631867601724884
-0.40673828125,0.087,0.07036882222072763,0.00019268720595542327
-0.406494140625,0.079,0.07170411093120432,-0.000598792372597646
-0.40625,0.087,0.07269754102595802,-0.0015872742428205638
-0.406005859375,0.079,0.07323462258409638,-0.002625192033504799
-0.40576171875,0.079,0.07344508567002202,-0.0033236393574558277
-0.405517578125,0.063,0.07346288289338,-0.0032948974047445896
-0.4052734375,0.071,0.07364365569253388,-0.002120086329445052
-0.405029296875,0.071,0.07394152005750863,0.00010010503640458385
-0.40478515625,0.079,0.07436382201480135,0.0030520425474996906
-0.404541015625,0.102,0.07472238887340789,0.006089473872252428
-0.404296875,0.095,0.07458287839906313,0.00834320839611755
-0.404052734375,0.095,0.07408242656617689,0.009483946819308644
-0.40380859375,0.087,0.07334336042194535,0.009375029475486997
-0.403564453125,0.079,0.07260411079618886,0.008155984043487441
-0.4033203125,0.087,0.07203585917394749,0.006063548859392983
-0.403076171875,0.079,0.0714837540524663,0.0032093333929341396
-0.40283203125,0.079,0.07102359261984272,-2.6197858400385217e-05
-0.402587890625,0.071,0.07063500894194008,-0.0032596166397967016
-0.40234375,0.063,0.07044758293972522,-0.005990580751029121
-0.402099609375,0.079,0.07052175105241193,-0.00784447801875909
-0.40185546875,0.063,0.07054139381328962,-0.008827827090012449
-0.401611328125,0.063,0.070762183265707,-0.00864017326486459
-0.4013671875,0.079,0.07119409102721458,-0.007304976201080323
-0.401123046875,0.071,0.07152392686198956,-0.005223169137365164
-0.40087890625,0.063,0.07197131382371932,-0.002483637151801711
-0.400634765625,0.087,0.07270787045896579,0.0007108345681243922
-0.400390625,0.071,0.07338272919562713,0.003722822864917163
-0.400146484375,0.087,0.07424366347502852,0.006361249618371968
-0.39990234375,0.095,0.07503397010433732,0.008132117653426217
-0.399658203125,0.102,0.07549153546963829,0.00866253461737847
-0.3994140625,0.095,0.07546884705358672,0.007887995720160208
-0.399169921875,0.079,0.07514321516527543,0.006214079952593984
-0.39892578125,0.087,0.07484631503749034,0.004284554373638098
-0.398681640625,0.079,0.07445486278427027,0.002407434885081088
-0.3984375,0.063,0.07414953789539779,0.0010305271631221814
-0.398193359375,0.079,0.07422607413888684,0.0005129895811324678
-0.39794921875,0.087,0.07434132493973987,0.0005211469384549029
-0.397705078125,0.087,0.07423002574083754,0.0006350057206054411
-0.3974609375,0.079,0.0739039176682656,0.0006291455842237857
-0.397216796875,0.087,0.07351266066728647,0.00042368344896250715
-0.39697265625,0.087,0.07292370486712631,-0.00019189664110640125
-0.396728515625,0.079,0.07214444272303291,-0.00120439906973935
-0.396484375,0.071,0.07140078577333143,-0.0023077614998672238
-0.396240234375,0.063,0.07094709635733372,-0.003112110629523294
-0.39599609375,0.063,0.07100155328825358,-0.0032961620216901996
-0.395751953125,0.071,0.07157394744512313,-0.002813468860200458
-0.3955078125,0.079,0.07244773588289488,-0.0019138430528414388
-0.395263671875,0.079,0.07342633201673088,-0.0008976828334043322
-0.39501953125,0.095,0.0744041342290484,6.564183526939468e-06
-0.394775390625,0.079,0.07510807954149298,0.0005300660675678467
-0.39453125,0.087,0.07579415345156681,0.0008953584356062307
-0.394287109375,0.079,0.07639978337652471,0.0011700934700867311
-0.39404296875,0.079,0.07707066582393618,0.001586579451468687
-0.393798828125,0.087,0.07781246929865303,0.002236317027740855
-0.3935546875,0.079,0.07848475778391054,0.0030332866633736924
-0.393310546875,0.095,0.07916541139960045,0.003972355977498395
-0.39306640625,0.095,0.07954142442982745,0.004706635739303025
-0.392822265625,0.095,0.07953818102690338,0.0050613969134383294
-0.392578125,0.087,0.07920608208866631,0.00500688258292216
-0.392333984375,0.087,0.07871103406293911,0.004638210096851681
-0.39208984375,0.079,0.07812142821633555,0.003995684195619425
-0.391845703125,0.087,0.07755077521577473,0.0031405615830306564
-0.3916015625,0.087,0.07683213856369793,0.0019280595471109357
-0.391357421875,0.095,0.07584518107195232,0.0002890899605188862
-0.39111328125,0.079,0.07444036190492179,-0.0017532894375057442
-0.390869140625,0.071,0.07292911183644274,-0.003723387531939608
-0.390625,0.071,0.07153176336098731,-0.005176671467549004
-0.390380859375,0.071,0.07025912595355678,-0.005884713139683398
-0.39013671875,0.063,0.06914250829273047,-0.005703718347102127
-0.389892578125,0.063,0.0683963276719115,-0.004487017062479264
